temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,visibility,dew_point_2m,DATE,HOUR
12.3,95,4.6,0.1,0.0,,11.6,10/11/2015,20
12.3,95,4.47,0.0,0.0,,11.4,10/11/2015,21
12.2,94,4.74,0.0,0.0,,11.3,10/11/2015,22
12.2,93,5.25,0.0,0.0,,11.1,10/11/2015,23
12.0,91,5.51,0.0,0.0,,10.5,11/11/2015,0
11.8,87,5.75,0.0,0.0,,9.8,11/11/2015,1
11.7,84,5.55,0.0,0.0,,9.1,11/11/2015,2
11.3,80,5.36,0.0,0.0,,8.0,11/11/2015,3
11.4,77,5.14,0.0,0.0,,7.6,11/11/2015,4
11.5,76,5.08,0.0,0.0,,7.4,11/11/2015,5
11.2,76,5.02,0.0,0.0,,7.2,11/11/2015,6
10.9,77,4.83,0.0,0.0,,6.9,11/11/2015,7
10.6,78,4.6,0.0,0.0,,6.9,11/11/2015,8
11.1,77,4.53,0.0,0.0,,7.2,11/11/2015,9
12.5,71,5.58,0.0,0.0,,7.3,11/11/2015,10
13.6,67,6.06,0.0,0.0,,7.6,11/11/2015,11
14.5,65,6.01,0.0,0.0,,7.9,11/11/2015,12
15.8,62,5.56,0.0,0.0,,8.4,11/11/2015,13
16.8,60,4.98,0.0,0.0,,8.9,11/11/2015,14
17.3,56,4.47,0.0,0.0,,8.5,11/11/2015,15
17.2,57,3.83,0.0,0.0,,8.5,11/11/2015,16
16.5,59,3.19,0.0,0.0,,8.4,11/11/2015,17
15.0,64,2.24,0.0,0.0,,8.3,11/11/2015,18
13.5,71,2.36,0.0,0.0,,8.4,11/11/2015,19
12.3,77,2.48,0.0,0.0,,8.3,11/11/2015,20
11.2,82,2.62,0.0,0.0,,8.2,11/11/2015,21
10.1,87,2.42,0.0,0.0,,8.0,11/11/2015,22
9.3,90,1.8,0.0,0.0,,7.7,11/11/2015,23
8.9,90,1.62,0.0,0.0,,7.4,12/11/2015,0
9.9,86,1.42,0.0,0.0,,7.6,12/11/2015,1
10.2,85,0.95,0.0,0.0,,7.8,12/11/2015,2
9.4,89,0.42,0.0,0.0,,7.6,12/11/2015,3
8.1,94,1.42,0.0,0.0,,7.2,12/11/2015,4
8.3,94,2.11,0.0,0.0,,7.4,12/11/2015,5
9.0,93,1.9,0.0,0.0,,7.9,12/11/2015,6
9.7,92,2.72,0.0,0.0,,8.4,12/11/2015,7
10.3,91,3.11,0.0,0.0,,8.9,12/11/2015,8
11.5,88,3.2,0.0,0.0,,9.5,12/11/2015,9
12.9,83,2.4,0.1,0.0,,10.0,12/11/2015,10
13.8,78,2.62,0.5,0.0,,10.0,12/11/2015,11
14.3,78,2.88,1.0,0.0,,10.6,12/11/2015,12
13.3,85,3.52,1.1,0.0,,10.8,12/11/2015,13
14.2,85,3.01,0.0,0.0,,11.7,12/11/2015,14
16.9,69,3.91,0.0,0.0,,11.1,12/11/2015,15
18.0,65,3.86,0.0,0.0,,11.4,12/11/2015,16
18.0,67,3.49,0.0,0.0,,11.7,12/11/2015,17
17.0,71,2.42,0.0,0.0,,11.7,12/11/2015,18
16.7,73,3.86,0.0,0.0,,11.8,12/11/2015,19
16.3,74,4.38,0.0,0.0,,11.7,12/11/2015,20
15.9,70,4.5,0.0,0.0,,10.4,12/11/2015,21
15.6,58,4.61,0.0,0.0,,7.4,12/11/2015,22
14.9,53,4.48,0.0,0.0,,5.4,12/11/2015,23
14.1,53,5.12,0.0,0.0,,4.6,13/11/2015,0
13.4,54,5.32,0.0,0.0,,4.3,13/11/2015,1
12.8,56,5.16,0.0,0.0,,4.2,13/11/2015,2
13.4,60,5.14,0.0,0.0,,5.7,13/11/2015,3
12.9,60,5.02,0.0,0.0,,5.3,13/11/2015,4
12.4,59,4.91,0.0,0.0,,4.6,13/11/2015,5
12.1,57,4.8,0.0,0.0,,3.9,13/11/2015,6
11.6,56,4.01,0.0,0.0,,3.1,13/11/2015,7
11.3,55,3.9,0.0,0.0,,2.7,13/11/2015,8
11.4,55,4.32,0.0,0.0,,2.6,13/11/2015,9
12.3,48,4.5,0.0,0.0,,1.6,13/11/2015,10
12.8,44,5.59,0.0,0.0,,0.8,13/11/2015,11
13.3,42,5.98,0.0,0.0,,0.7,13/11/2015,12
13.6,40,6.26,0.0,0.0,,0.2,13/11/2015,13
13.6,37,6.53,0.0,0.0,,-0.6,13/11/2015,14
15.2,34,6.28,0.0,0.0,,-0.7,13/11/2015,15
14.7,32,6.18,0.0,0.0,,-1.7,13/11/2015,16
13.8,32,5.36,0.0,0.0,,-2.5,13/11/2015,17
12.6,32,4.24,0.0,0.0,,-3.9,13/11/2015,18
11.6,30,4.05,0.0,0.0,,-5.3,13/11/2015,19
10.8,29,4.85,0.0,0.0,,-6.5,13/11/2015,20
10.2,28,5.35,0.0,0.0,,-7.4,13/11/2015,21
9.5,29,4.62,0.0,0.0,,-7.5,13/11/2015,22
8.9,32,4.18,0.0,0.0,,-7.0,13/11/2015,23
8.3,35,4.37,0.0,0.0,,-6.5,14/11/2015,0
7.8,37,4.87,0.0,0.0,,-6.1,14/11/2015,1
7.3,38,5.09,0.0,0.0,,-6.0,14/11/2015,2
7.7,38,5.0,0.0,0.0,,-5.7,14/11/2015,3
7.2,40,4.78,0.0,0.0,,-5.6,14/11/2015,4
6.7,41,4.59,0.0,0.0,,-5.5,14/11/2015,5
6.3,44,4.78,0.0,0.0,,-5.1,14/11/2015,6
6.0,46,4.49,0.0,0.0,,-4.8,14/11/2015,7
5.8,49,3.86,0.0,0.0,,-4.0,14/11/2015,8
6.2,54,3.63,0.0,0.0,,-2.4,14/11/2015,9
7.4,50,5.26,0.0,0.0,,-2.3,14/11/2015,10
8.7,45,6.62,0.0,0.0,,-2.5,14/11/2015,11
9.4,45,6.25,0.0,0.0,,-1.9,14/11/2015,12
10.2,42,5.97,0.0,0.0,,-2.1,14/11/2015,13
10.7,40,5.69,0.0,0.0,,-2.4,14/11/2015,14
11.2,40,5.36,0.0,0.0,,-2.0,14/11/2015,15
11.2,39,5.33,0.0,0.0,,-2.2,14/11/2015,16
10.8,39,4.74,0.0,0.0,,-2.6,14/11/2015,17
9.8,42,3.13,0.0,0.0,,-2.6,14/11/2015,18
8.8,45,2.59,0.0,0.0,,-2.4,14/11/2015,19
7.8,50,2.37,0.0,0.0,,-2.0,14/11/2015,20
6.6,56,2.52,0.0,0.0,,-1.5,14/11/2015,21
5.4,65,2.3,0.0,0.0,,-0.6,14/11/2015,22
4.4,72,2.22,0.0,0.0,,-0.3,14/11/2015,23
3.8,74,2.08,0.0,0.0,,-0.4,15/11/2015,0
3.5,75,1.79,0.0,0.0,,-0.5,15/11/2015,1
3.0,78,1.81,0.0,0.0,,-0.5,15/11/2015,2
2.2,82,1.8,0.0,0.0,,-0.5,15/11/2015,3
2.0,83,1.9,0.0,0.0,,-0.6,15/11/2015,4
1.7,84,1.9,0.0,0.0,,-0.7,15/11/2015,5
1.7,84,2.25,0.0,0.0,,-0.8,15/11/2015,6
1.5,85,2.16,0.0,0.0,,-0.8,15/11/2015,7
1.4,85,2.3,0.0,0.0,,-0.8,15/11/2015,8
3.3,84,2.88,0.0,0.0,,0.9,15/11/2015,9
7.9,63,2.58,0.0,0.0,,1.3,15/11/2015,10
10.5,53,2.8,0.0,0.0,,1.4,15/11/2015,11
12.6,46,2.97,0.0,0.0,,1.3,15/11/2015,12
14.2,41,3.31,0.0,0.0,,1.1,15/11/2015,13
15.4,38,3.4,0.0,0.0,,1.1,15/11/2015,14
16.9,38,3.45,0.0,0.0,,2.6,15/11/2015,15
17.0,39,3.41,0.0,0.0,,2.8,15/11/2015,16
15.9,43,2.83,0.0,0.0,,3.4,15/11/2015,17
13.6,49,3.19,0.0,0.0,,3.2,15/11/2015,18
12.3,53,3.34,0.0,0.0,,3.1,15/11/2015,19
11.5,56,3.62,0.0,0.0,,3.1,15/11/2015,20
10.7,59,3.68,0.0,0.0,,3.1,15/11/2015,21
9.8,64,3.64,0.0,0.0,,3.3,15/11/2015,22
8.8,69,3.45,0.0,0.0,,3.4,15/11/2015,23
7.8,75,3.1,0.0,0.0,,3.6,16/11/2015,0
6.9,80,2.67,0.0,0.0,,3.7,16/11/2015,1
6.0,84,2.52,0.0,0.0,,3.5,16/11/2015,2
5.4,83,2.42,0.0,0.0,,2.8,16/11/2015,3
4.9,85,2.3,0.0,0.0,,2.6,16/11/2015,4
4.5,86,2.31,0.0,0.0,,2.4,16/11/2015,5
4.5,84,2.4,0.0,0.0,,2.1,16/11/2015,6
4.3,83,2.51,0.0,0.0,,1.7,16/11/2015,7
4.2,81,2.64,0.0,0.0,,1.3,16/11/2015,8
6.2,78,2.8,0.0,0.0,,2.6,16/11/2015,9
11.3,61,2.44,0.0,0.0,,4.0,16/11/2015,10
14.5,50,2.14,0.0,0.0,,4.2,16/11/2015,11
16.6,46,1.91,0.0,0.0,,4.9,16/11/2015,12
18.1,42,1.49,0.0,0.0,,5.1,16/11/2015,13
18.9,38,0.94,0.0,0.0,,4.4,16/11/2015,14
19.7,37,1.43,0.0,0.0,,4.5,16/11/2015,15
19.4,37,1.92,0.0,0.0,,4.4,16/11/2015,16
18.2,44,1.43,0.0,0.0,,5.7,16/11/2015,17
15.9,50,1.94,0.0,0.0,,5.6,16/11/2015,18
13.5,60,2.01,0.0,0.0,,5.9,16/11/2015,19
11.4,70,2.22,0.0,0.0,,6.1,16/11/2015,20
9.9,77,2.28,0.0,0.0,,6.1,16/11/2015,21
9.3,78,1.97,0.0,0.0,,5.7,16/11/2015,22
8.4,83,1.94,0.0,0.0,,5.6,16/11/2015,23
7.8,85,1.78,0.0,0.0,,5.4,17/11/2015,0
7.2,87,1.89,0.0,0.0,,5.1,17/11/2015,1
6.8,88,1.91,0.0,0.0,,4.9,17/11/2015,2
6.1,90,2.0,0.0,0.0,,4.5,17/11/2015,3
5.8,90,2.28,0.0,0.0,,4.3,17/11/2015,4
6.6,87,3.47,0.0,0.0,,4.5,17/11/2015,5
7.5,88,3.68,0.0,0.0,,5.6,17/11/2015,6
7.9,88,3.57,0.0,0.0,,6.1,17/11/2015,7
8.0,87,3.23,0.0,0.0,,5.9,17/11/2015,8
8.9,79,3.92,0.0,0.0,,5.4,17/11/2015,9
10.9,70,4.09,0.0,0.0,,5.6,17/11/2015,10
12.6,68,4.54,0.0,0.0,,6.7,17/11/2015,11
13.9,67,4.22,0.0,0.0,,7.9,17/11/2015,12
15.2,65,4.62,0.0,0.0,,8.7,17/11/2015,13
15.7,64,4.81,0.0,0.0,,8.9,17/11/2015,14
14.8,64,4.46,0.0,0.0,,8.0,17/11/2015,15
14.3,65,4.36,0.0,0.0,,7.9,17/11/2015,16
13.6,67,4.1,0.0,0.0,,7.7,17/11/2015,17
12.9,69,3.22,0.0,0.0,,7.4,17/11/2015,18
12.2,72,3.24,0.0,0.0,,7.3,17/11/2015,19
11.8,73,3.55,0.0,0.0,,7.1,17/11/2015,20
11.0,76,3.96,0.0,0.0,,7.0,17/11/2015,21
10.4,79,3.83,0.0,0.0,,6.9,17/11/2015,22
9.8,82,3.62,0.0,0.0,,6.9,17/11/2015,23
9.5,84,3.72,0.0,0.0,,6.9,18/11/2015,0
9.1,86,3.44,0.0,0.0,,7.0,18/11/2015,1
8.8,88,2.71,0.0,0.0,,7.0,18/11/2015,2
8.2,90,2.62,0.0,0.0,,6.6,18/11/2015,3
8.1,91,3.14,0.0,0.0,,6.7,18/11/2015,4
8.0,93,3.11,0.0,0.0,,6.9,18/11/2015,5
8.2,93,2.96,0.0,0.0,,7.1,18/11/2015,6
8.9,92,2.57,0.0,0.0,,7.6,18/11/2015,7
10.1,88,2.98,0.0,0.0,,8.1,18/11/2015,8
11.3,84,3.34,0.0,0.0,,8.7,18/11/2015,9
12.5,83,2.91,0.0,0.0,,9.6,18/11/2015,10
13.9,80,3.23,0.0,0.0,,10.6,18/11/2015,11
14.7,80,3.83,0.0,0.0,,11.3,18/11/2015,12
15.9,76,4.6,0.0,0.0,,11.7,18/11/2015,13
16.6,74,4.74,0.0,0.0,,11.9,18/11/2015,14
18.8,71,5.26,0.0,0.0,,13.4,18/11/2015,15
18.0,75,4.88,0.0,0.0,,13.5,18/11/2015,16
17.6,74,5.06,0.0,0.0,,13.0,18/11/2015,17
17.1,73,4.34,0.0,0.0,,12.3,18/11/2015,18
16.7,74,4.2,0.0,0.0,,12.0,18/11/2015,19
16.5,74,4.33,0.0,0.0,,11.8,18/11/2015,20
16.4,74,4.62,0.0,0.0,,11.7,18/11/2015,21
16.3,74,4.69,0.0,0.0,,11.7,18/11/2015,22
16.3,74,4.6,0.0,0.0,,11.7,18/11/2015,23
16.3,75,4.53,0.0,0.0,,11.8,19/11/2015,0
16.2,75,4.3,0.0,0.0,,11.7,19/11/2015,1
16.2,75,4.0,0.0,0.0,,11.7,19/11/2015,2
16.4,78,3.94,0.0,0.0,,12.5,19/11/2015,3
16.4,78,3.97,0.0,0.0,,12.6,19/11/2015,4
16.4,80,4.18,0.1,0.0,,12.9,19/11/2015,5
16.0,85,4.36,1.1,0.0,,13.5,19/11/2015,6
15.4,92,4.7,2.2,0.0,,14.0,19/11/2015,7
15.3,93,4.7,1.8,0.0,,14.2,19/11/2015,8
15.6,94,4.79,1.0,0.0,,14.6,19/11/2015,9
15.9,94,4.9,1.4,0.0,,15.0,19/11/2015,10
16.3,95,4.32,0.6,0.0,,15.4,19/11/2015,11
16.6,95,3.98,1.2,0.0,,15.8,19/11/2015,12
17.0,96,3.49,3.6,0.0,,16.3,19/11/2015,13
16.8,97,3.38,5.0,0.0,,16.3,19/11/2015,14
16.6,97,2.86,0.7,0.0,,16.2,19/11/2015,15
16.4,98,2.44,1.4,0.0,,16.1,19/11/2015,16
16.2,99,1.5,0.7,0.0,,16.0,19/11/2015,17
16.1,99,1.12,0.0,0.0,,16.0,19/11/2015,18
16.0,99,1.08,0.0,0.0,,15.9,19/11/2015,19
16.0,99,1.3,0.0,0.0,,15.9,19/11/2015,20
16.1,99,1.0,0.0,0.0,,16.0,19/11/2015,21
16.1,99,2.6,0.0,0.0,,16.0,19/11/2015,22
15.9,99,3.55,0.0,0.0,,15.7,19/11/2015,23
15.1,94,3.69,0.0,0.0,,14.1,20/11/2015,0
13.7,89,3.61,0.0,0.0,,11.8,20/11/2015,1
12.4,86,4.24,0.0,0.0,,10.1,20/11/2015,2
12.9,81,4.74,0.0,0.0,,9.7,20/11/2015,3
12.1,75,4.78,0.0,0.0,,7.8,20/11/2015,4
11.3,65,4.66,0.0,0.0,,4.8,20/11/2015,5
10.4,55,3.56,0.0,0.0,,1.8,20/11/2015,6
9.6,50,3.62,0.0,0.0,,-0.4,20/11/2015,7
8.8,47,3.4,0.0,0.0,,-1.9,20/11/2015,8
8.6,45,3.82,0.0,0.0,,-2.8,20/11/2015,9
9.1,35,4.83,0.0,0.0,,-5.4,20/11/2015,10
9.8,32,4.58,0.0,0.0,,-6.1,20/11/2015,11
10.5,31,4.39,0.0,0.0,,-6.0,20/11/2015,12
11.2,30,4.53,0.0,0.0,,-5.8,20/11/2015,13
11.8,29,4.39,0.0,0.0,,-5.8,20/11/2015,14
12.1,29,4.19,0.0,0.0,,-5.5,20/11/2015,15
12.1,27,3.91,0.0,0.0,,-6.2,20/11/2015,16
11.6,27,3.11,0.0,0.0,,-6.8,20/11/2015,17
10.1,31,1.91,0.0,0.0,,-6.3,20/11/2015,18
8.3,42,1.8,0.0,0.0,,-4.0,20/11/2015,19
6.7,49,1.91,0.0,0.0,,-3.3,20/11/2015,20
5.4,53,2.11,0.0,0.0,,-3.3,20/11/2015,21
4.5,56,2.06,0.0,0.0,,-3.6,20/11/2015,22
3.9,58,1.88,0.0,0.0,,-3.7,20/11/2015,23
3.4,59,1.93,0.0,0.0,,-3.8,21/11/2015,0
3.2,60,1.96,0.0,0.0,,-3.9,21/11/2015,1
3.0,60,1.94,0.0,0.0,,-4.0,21/11/2015,2
2.2,66,2.06,0.0,0.0,,-3.5,21/11/2015,3
2.7,66,2.01,0.0,0.0,,-3.1,21/11/2015,4
2.9,66,1.8,0.0,0.0,,-2.9,21/11/2015,5
2.6,66,2.06,0.0,0.0,,-3.0,21/11/2015,6
2.0,68,2.12,0.0,0.0,,-3.4,21/11/2015,7
1.6,73,1.98,0.0,0.0,,-2.7,21/11/2015,8
2.8,76,2.34,0.0,0.0,,-0.9,21/11/2015,9
7.1,58,2.67,0.0,0.0,,-0.7,21/11/2015,10
8.7,52,3.3,0.0,0.0,,-0.5,21/11/2015,11
10.0,50,2.96,0.0,0.0,,0.1,21/11/2015,12
10.9,50,2.95,0.0,0.0,,1.0,21/11/2015,13
11.6,52,3.11,0.0,0.0,,2.0,21/11/2015,14
12.0,55,3.2,0.0,0.0,,3.2,21/11/2015,15
12.2,55,3.11,0.0,0.0,,3.4,21/11/2015,16
11.8,56,2.69,0.0,0.0,,3.4,21/11/2015,17
10.7,64,2.42,0.0,0.0,,4.1,21/11/2015,18
10.0,71,2.88,0.0,0.0,,4.9,21/11/2015,19
9.5,77,2.7,0.0,0.0,,5.6,21/11/2015,20
8.9,83,2.37,0.0,0.0,,6.2,21/11/2015,21
8.2,89,2.91,0.0,0.0,,6.5,21/11/2015,22
7.7,92,3.1,0.0,0.0,,6.5,21/11/2015,23
7.7,93,3.41,0.0,0.0,,6.7,22/11/2015,0
8.1,92,3.54,0.0,0.0,,6.8,22/11/2015,1
8.3,88,3.41,0.0,0.0,,6.4,22/11/2015,2
8.2,87,3.5,0.0,0.0,,6.1,22/11/2015,3
7.8,78,3.3,0.0,0.0,,4.3,22/11/2015,4
7.5,68,3.85,0.0,0.0,,2.0,22/11/2015,5
7.6,60,4.24,0.0,0.0,,0.4,22/11/2015,6
7.4,60,4.83,0.0,0.0,,0.1,22/11/2015,7
7.0,58,4.74,0.0,0.0,,-0.8,22/11/2015,8
6.5,55,5.06,0.0,0.0,,-1.8,22/11/2015,9
6.4,53,5.34,0.0,0.0,,-2.4,22/11/2015,10
6.4,53,5.38,0.0,0.0,,-2.6,22/11/2015,11
7.0,50,5.16,0.0,0.0,,-2.6,22/11/2015,12
7.7,48,4.92,0.0,0.0,,-2.6,22/11/2015,13
8.3,45,4.74,0.0,0.0,,-2.9,22/11/2015,14
7.9,43,4.79,0.0,0.0,,-4.0,22/11/2015,15
7.7,42,4.74,0.0,0.0,,-4.4,22/11/2015,16
7.3,42,4.52,0.0,0.0,,-4.9,22/11/2015,17
6.6,43,3.7,0.0,0.0,,-5.1,22/11/2015,18
5.9,44,4.04,0.0,0.0,,-5.4,22/11/2015,19
5.1,45,4.52,0.0,0.0,,-5.8,22/11/2015,20
4.5,45,4.66,0.0,0.0,,-6.3,22/11/2015,21
4.0,45,4.68,0.0,0.0,,-6.8,22/11/2015,22
3.5,46,5.19,0.0,0.0,,-7.1,22/11/2015,23
3.1,47,5.28,0.0,0.0,,-7.0,23/11/2015,0
2.7,50,5.19,0.0,0.0,,-6.8,23/11/2015,1
2.2,51,4.91,0.0,0.0,,-6.8,23/11/2015,2
1.3,53,4.63,0.0,0.0,,-7.3,23/11/2015,3
0.8,53,4.36,0.0,0.0,,-7.7,23/11/2015,4
0.5,52,4.19,0.0,0.0,,-8.3,23/11/2015,5
0.1,51,3.97,0.0,0.0,,-8.9,23/11/2015,6
-0.2,50,3.75,0.0,0.0,,-9.3,23/11/2015,7
-0.4,52,3.84,0.0,0.0,,-9.1,23/11/2015,8
0.0,55,3.52,0.0,0.0,,-7.9,23/11/2015,9
1.4,50,4.19,0.0,0.0,,-7.9,23/11/2015,10
2.6,46,4.83,0.0,0.0,,-7.9,23/11/2015,11
3.7,38,4.48,0.0,0.0,,-9.2,23/11/2015,12
4.4,37,4.53,0.0,0.0,,-9.0,23/11/2015,13
5.0,35,4.53,0.0,0.0,,-9.4,23/11/2015,14
4.8,35,4.46,0.0,0.0,,-9.4,23/11/2015,15
5.1,32,4.53,0.0,0.0,,-10.2,23/11/2015,16
4.9,32,3.64,0.0,0.0,,-10.5,23/11/2015,17
4.0,38,1.7,0.0,0.0,,-9.0,23/11/2015,18
2.8,53,1.61,0.0,0.0,,-5.8,23/11/2015,19
1.5,59,1.36,0.0,0.0,,-5.6,23/11/2015,20
0.6,66,1.02,0.0,0.0,,-5.0,23/11/2015,21
0.2,72,1.63,0.0,0.0,,-4.2,23/11/2015,22
0.3,75,1.71,0.0,0.0,,-3.7,23/11/2015,23
1.1,74,2.16,0.0,0.0,,-3.0,24/11/2015,0
0.9,75,2.12,0.0,0.0,,-2.9,24/11/2015,1
-0.0,79,2.11,0.0,0.0,,-3.2,24/11/2015,2
-0.6,79,2.3,0.0,0.0,,-3.8,24/11/2015,3
-1.1,80,2.32,0.0,0.0,,-4.0,24/11/2015,4
-1.5,82,2.25,0.0,0.0,,-4.2,24/11/2015,5
-1.6,82,1.8,0.0,0.0,,-4.3,24/11/2015,6
-1.4,81,1.93,0.0,0.0,,-4.3,24/11/2015,7
-1.3,79,1.75,0.0,0.0,,-4.4,24/11/2015,8
0.1,76,2.28,0.0,0.0,,-3.7,24/11/2015,9
3.5,62,1.84,0.0,0.0,,-3.1,24/11/2015,10
6.4,53,1.92,0.0,0.0,,-2.4,24/11/2015,11
8.7,49,2.18,0.0,0.0,,-1.4,24/11/2015,12
10.0,49,2.8,0.0,0.0,,-0.3,24/11/2015,13
10.8,48,3.1,0.0,0.0,,0.4,24/11/2015,14
11.7,42,3.72,0.0,0.0,,-0.8,24/11/2015,15
11.4,42,3.64,0.0,0.0,,-1.1,24/11/2015,16
10.6,46,2.19,0.0,0.0,,-0.7,24/11/2015,17
9.3,51,1.57,0.0,0.0,,-0.4,24/11/2015,18
7.7,59,1.5,0.0,0.0,,0.3,24/11/2015,19
6.0,69,1.7,0.0,0.0,,0.7,24/11/2015,20
4.4,76,1.94,0.0,0.0,,0.6,24/11/2015,21
3.6,79,2.19,0.0,0.0,,0.3,24/11/2015,22
3.1,81,2.42,0.0,0.0,,0.1,24/11/2015,23
2.3,84,2.48,0.0,0.0,,-0.1,25/11/2015,0
1.5,86,2.55,0.0,0.0,,-0.5,25/11/2015,1
1.3,87,2.62,0.0,0.0,,-0.7,25/11/2015,2
1.9,89,2.62,0.0,0.0,,0.4,25/11/2015,3
1.7,91,2.72,0.0,0.0,,0.4,25/11/2015,4
1.6,92,2.56,0.0,0.0,,0.5,25/11/2015,5
1.4,93,2.82,0.0,0.0,,0.4,25/11/2015,6
1.2,93,2.64,0.0,0.0,,0.3,25/11/2015,7
1.1,94,2.55,0.0,0.0,,0.3,25/11/2015,8
2.1,94,2.79,0.0,0.0,,1.3,25/11/2015,9
6.6,82,2.4,0.0,0.0,,3.8,25/11/2015,10
9.1,72,2.35,0.0,0.0,,4.4,25/11/2015,11
10.9,64,2.19,0.0,0.0,,4.3,25/11/2015,12
12.1,56,2.08,0.0,0.0,,3.6,25/11/2015,13
12.8,51,2.19,0.0,0.0,,3.0,25/11/2015,14
13.1,51,2.28,0.0,0.0,,3.2,25/11/2015,15
13.0,50,2.48,0.0,0.0,,2.8,25/11/2015,16
12.0,54,2.44,0.0,0.0,,3.1,25/11/2015,17
9.9,63,2.69,0.0,0.0,,3.2,25/11/2015,18
8.5,71,2.77,0.0,0.0,,3.5,25/11/2015,19
7.3,77,2.69,0.0,0.0,,3.5,25/11/2015,20
6.3,81,2.51,0.0,0.0,,3.4,25/11/2015,21
5.6,84,2.78,0.0,0.0,,3.1,25/11/2015,22
5.0,88,2.66,0.0,0.0,,3.1,25/11/2015,23
4.4,91,2.0,0.0,0.0,,3.0,26/11/2015,0
4.2,91,2.33,0.0,0.0,,2.8,26/11/2015,1
4.3,90,2.08,0.0,0.0,,2.8,26/11/2015,2
3.0,95,2.25,0.0,0.0,,2.3,26/11/2015,3
3.0,95,2.16,0.0,0.0,,2.2,26/11/2015,4
3.9,93,2.64,0.0,0.0,,2.9,26/11/2015,5
6.5,88,0.41,0.0,0.0,,4.6,26/11/2015,6
6.1,90,0.54,0.0,0.0,,4.6,26/11/2015,7
5.7,92,0.32,0.0,0.0,,4.6,26/11/2015,8
5.7,93,0.61,0.0,0.0,,4.7,26/11/2015,9
7.6,92,1.22,0.0,0.0,,6.4,26/11/2015,10
11.2,75,1.3,0.0,0.0,,7.0,26/11/2015,11
13.4,69,1.32,0.0,0.0,,7.8,26/11/2015,12
15.1,64,1.41,0.0,0.0,,8.4,26/11/2015,13
16.2,61,1.62,0.0,0.0,,8.7,26/11/2015,14
16.2,58,1.92,0.0,0.0,,7.9,26/11/2015,15
16.1,58,2.11,0.0,0.0,,7.9,26/11/2015,16
15.0,64,1.56,0.0,0.0,,8.2,26/11/2015,17
13.0,73,2.14,0.0,0.0,,8.3,26/11/2015,18
11.4,81,2.16,0.0,0.0,,8.3,26/11/2015,19
10.2,87,2.37,0.0,0.0,,8.1,26/11/2015,20
9.2,90,2.46,0.0,0.0,,7.6,26/11/2015,21
8.4,91,2.28,0.0,0.0,,7.0,26/11/2015,22
7.7,92,2.47,0.0,0.0,,6.6,26/11/2015,23
7.2,94,2.24,0.0,0.0,,6.3,27/11/2015,0
6.8,95,2.21,0.0,0.0,,6.0,27/11/2015,1
6.1,97,2.6,0.0,0.0,,5.6,27/11/2015,2
6.0,97,2.5,0.0,0.0,,5.5,27/11/2015,3
5.8,96,2.06,0.0,0.0,,5.2,27/11/2015,4
5.4,97,2.0,0.0,0.0,,5.0,27/11/2015,5
5.1,98,2.02,0.0,0.0,,4.8,27/11/2015,6
4.8,98,2.68,0.0,0.0,,4.5,27/11/2015,7
4.6,98,2.44,0.0,0.0,,4.3,27/11/2015,8
5.6,98,2.48,0.0,0.0,,5.3,27/11/2015,9
10.0,90,2.36,0.0,0.0,,8.4,27/11/2015,10
12.8,82,2.06,0.0,0.0,,9.7,27/11/2015,11
15.1,74,2.42,0.0,0.0,,10.5,27/11/2015,12
16.7,68,2.9,0.0,0.0,,10.8,27/11/2015,13
17.8,64,3.2,0.0,0.0,,10.8,27/11/2015,14
18.8,58,3.14,0.0,0.0,,10.3,27/11/2015,15
18.5,59,2.66,0.0,0.0,,10.3,27/11/2015,16
17.1,65,1.99,0.0,0.0,,10.5,27/11/2015,17
14.9,74,2.4,0.0,0.0,,10.4,27/11/2015,18
13.4,82,2.57,0.0,0.0,,10.4,27/11/2015,19
12.2,88,2.82,0.0,0.0,,10.2,27/11/2015,20
11.4,90,2.95,0.0,0.0,,9.9,27/11/2015,21
10.9,92,3.09,0.0,0.0,,9.6,27/11/2015,22
10.7,92,3.22,0.0,0.0,,9.5,27/11/2015,23
10.6,92,3.18,0.0,0.0,,9.4,28/11/2015,0
10.3,93,2.84,0.0,0.0,,9.2,28/11/2015,1
9.9,94,2.59,0.0,0.0,,9.0,28/11/2015,2
9.6,96,2.24,0.0,0.0,,8.9,28/11/2015,3
8.9,97,2.09,0.0,0.0,,8.4,28/11/2015,4
8.4,97,2.0,0.0,0.0,,7.9,28/11/2015,5
8.0,98,2.11,0.0,0.0,,7.6,28/11/2015,6
7.6,98,1.77,0.0,0.0,,7.3,28/11/2015,7
7.5,98,1.92,0.0,0.0,,7.2,28/11/2015,8
8.2,97,1.5,0.0,0.0,,7.7,28/11/2015,9
10.8,91,2.18,0.0,0.0,,9.4,28/11/2015,10
13.4,81,1.41,0.0,0.0,,10.2,28/11/2015,11
16.4,70,1.12,0.0,0.0,,10.8,28/11/2015,12
17.2,66,1.26,0.0,0.0,,10.9,28/11/2015,13
18.7,61,1.84,0.0,0.0,,11.0,28/11/2015,14
20.4,58,2.06,0.0,0.0,,11.9,28/11/2015,15
19.0,65,1.57,0.0,0.0,,12.3,28/11/2015,16
18.2,69,1.7,0.0,0.0,,12.5,28/11/2015,17
16.8,74,1.6,0.0,0.0,,12.2,28/11/2015,18
